15,170,1
15,171,1
15,172,1
15,173,1
15,174,1
15,21,1
15,176,1
15,177,1
15,100,1
15,169,1
15,170,1
15,171,1
15,172,1
15,173,1
15,174,1
15,21,1
15,176,1
15,177,1
15,100,1
16,13,1
17,190,1
17,191,1
17,192,1
17,193,1
18,42,1
18,103,1
19,196,1
19,197,1
19,198,1
19,199,1
19,200,1
19,201,1
19,202,1
19,203,1
19,204,1
19,205,1
19,206,1
19,207,1
19,76,1
19,10,1
19,210,1
19,211,1
19,212,1
19,213,1
19,214,1
19,116,1
19,216,1
19,217,1
19,218,1
19,173,1
19,192,1
19,118,1
19,98,1
19,103,1
20,224,1
20,225,1
20,226,1
20,227,1
20,228,1
20,229,1
20,230,1
20,131,1
20,232,1
20,233,1
20,161,1
20,235,1
21,236,1
21,237,1
21,100,1
22,239,1
22,240,1
22,241,1
22,242,1
22,243,1
22,244,1
22,245,1
22,71,1
22,247,1
22,248,1
22,249,1
22,10,1
22,251,1
22,252,1
22,177,1
23,109,1
24,255,1
25,197,1
26,257,1
26,258,1
26,160,1
26,166,1
26,261,1
26,262,1
26,263,1
27,264,1
28,10,1
29,266,1
29,245,1
29,11,1
30,269,1
30,270,1
30,271,1
30,272,1
30,8,1
30,249,1
30,10,1
30,42,1
31,277,1
31,278,1
31,279,1
31,280,1
31,261,1
32,282,1
32,283,1
32,284,1
32,13,1
32,286,1
32,92,1
33,130,1
33,151,1
33,290,1
34,200,1
34,292,1
34,293,1
34,52,1
34,295,1
34,296,1
34,297,1
34,110,1
34,299,1
34,206,1
34,301,1
34,302,1
34,303,1
34,304,1
34,116,1
34,306,1
34,161,1
34,308,1
34,309,1
34,102,1
34,311,1
34,312,1
34,313,1
35,314,1
36,315,1
36,210,1
36,317,1
36,212,1
36,116,1
36,320,1
36,92,1
36,42,1
36,323,1
36,324,1
36,157,1
36,326,1
36,327,1
36,261,1
36,329,1
36,21,1
36,100,1
37,332,1
38,333,1
38,334,1
38,52,1
38,336,1
38,337,1
38,338,1
38,339,1
38,340,1
38,341,1
38,342,1
38,343,1
38,344,1
38,345,1
38,346,1
38,347,1
39,296,1
39,110,1
39,350,1
40,351,1
40,67,1
40,105,1
40,88,1
40,279,1
40,100,1
41,357,1
42,358,1
42,359,1
42,138,1
42,361,1
42,362,1
42,363,1
42,140,1
42,365,1
42,366,1
42,367,1
42,368,1
42,369,1
42,370,1
42,371,1
42,372,1
42,373,1
42,374,1
42,375,1
42,351,1
42,377,1
42,378,1
42,379,1
42,108,1
42,381,1
42,382,1
42,232,1
42,384,1
42,385,1
42,386,1
42,15,1
42,388,1
42,42,1
42,390,1
42,391,1
42,19,1
42,393,1
42,192,1
43,395,1
43,396,1
43,397,1
43,124,1
43,399,1
43,170,1
43,401,1
43,402,1
44,239,1
45,404,1
45,405,1
45,406,1
45,407,1
45,408,1
45,409,1
45,410,1
45,411,1
45,412,1
45,42,1
46,384,1
46,415,1
46,416,1
46,100,1
47,418,1
47,419,1
47,68,1
47,421,1
47,110,1
47,423,1
47,424,1
47,425,1
47,426,1
47,206,1
47,428,1
47,429,1
47,430,1
47,28,1
47,152,1
47,433,1
47,434,1
47,315,1
47,8,1
47,437,1
47,438,1
47,249,1
47,384,1
47,441,1
47,442,1
47,443,1
47,385,1
47,445,1
47,446,1
47,211,1
47,448,1
47,449,1
47,450,1
47,451,1
47,317,1
47,212,1
47,454,1
47,455,1
47,302,1
47,457,1
47,458,1
47,214,1
47,460,1
47,461,1
47,462,1
47,463,1
47,464,1
47,465,1
47,466,1
47,467,1
47,279,1
47,469,1
47,470,1
47,471,1
47,308,1
47,320,1
47,42,1
47,475,1
47,95,1
47,399,1
47,478,1
47,479,1
47,480,1
47,326,1
47,482,1
47,217,1
47,484,1
47,312,1
47,486,1
47,487,1
47,98,1
47,489,1
47,100,1
48,8,1
48,13,1
48,100,1
49,494,1
49,495,1
49,404,1
49,497,1
49,224,1
49,499,1
49,500,1
49,501,1
49,502,1
49,243,1
49,244,1
49,505,1
49,506,1
49,507,1
49,508,1
50,509,1
50,409,1
50,511,1
51,512,1
52,58,1
52,514,1
52,515,1
52,516,1
52,517,1
52,518,1
52,64,1
52,72,1
52,28,1
52,522,1
52,327,1
53,117,1
53,525,1
54,411,1
55,210,1
56,528,1
56,529,1
56,530,1
56,531,1
57,243,1
57,533,1
57,534,1
57,535,1
57,536,1
57,537,1
57,384,1
57,539,1
58,539,1
59,134,1
59,542,1
60,77,1
60,279,1
60,124,1
60,42,1
60,20,1
61,100,1
62,48,1
62,550,1
62,551,1
62,552,1
62,553,1
62,554,1
62,3,1
62,556,1
62,375,1
62,105,1
62,424,1
62,27,1
62,561,1
62,562,1
62,563,1
62,169,1
62,100,1
63,138,1
63,60,1
63,568,1
63,569,1
63,65,1
63,372,1
63,329,1
64,105,1
64,561,1
65,143,1
65,3,1
65,518,1
65,409,1
65,277,1
65,580,1
65,581,1
65,582,1
65,583,1
65,584,1
65,585,1
65,586,1
65,587,1
65,412,1
65,589,1
65,590,1
65,351,1
65,592,1
65,593,1
65,594,1
65,379,1
65,419,1
65,597,1
65,110,1
65,111,1
65,423,1
65,27,1
65,206,1
65,603,1
65,153,1
65,344,1
65,606,1
65,607,1
65,608,1
65,437,1
65,438,1
65,611,1
65,612,1
65,613,1
65,249,1
65,615,1
65,616,1
65,258,1
65,618,1
65,619,1
65,620,1
65,16,1
65,622,1
65,88,1
65,466,1
65,252,1
65,626,1
65,17,1
65,399,1
65,482,1
65,261,1
65,631,1
65,173,1
65,633,1
65,133,1
66,441,1
67,42,1
67,157,1
68,638,1
68,314,1
68,640,1
68,641,1
68,642,1
68,336,1
68,644,1
68,645,1
69,29,1
69,647,1
69,211,1
69,278,1
69,455,1
69,562,1
69,622,1
69,160,1
69,654,1
69,166,1
69,656,1
70,657,1
70,658,1
70,433,1
70,660,1
70,303,1
70,161,1
70,308,1
70,124,1
70,133,1
70,657,1
70,658,1
70,433,1
70,660,1
70,303,1
70,161,1
70,308,1
70,124,1
70,133,1
71,116,1
72,58,1
72,59,1
72,678,1
72,679,1
73,680,1
73,681,1
73,241,1
73,683,1
73,12,1
73,685,1
73,465,1
73,286,1
74,357,1
74,689,1
74,462,1
75,257,1
75,425,1
75,693,1
75,272,1
75,13,1
75,696,1
76,697,1
77,243,1
78,556,1
78,245,1
78,701,1
78,95,1
78,679,1
79,552,1
79,502,1
79,371,1
79,148,1
79,708,1
79,66,1
79,683,1
79,249,1
79,451,1
79,42,1
79,714,1
80,550,1
80,716,1
80,717,1
80,41,1
81,719,1
82,720,1
82,721,1
82,46,1
82,52,1
82,53,1
82,725,1
82,726,1
82,500,1
82,409,1
82,729,1
82,730,1
82,203,1
82,732,1
82,733,1
82,734,1
82,229,1
82,736,1
82,236,1
82,266,1
82,241,1
82,740,1
82,5,1
82,742,1
82,290,1
82,744,1
82,350,1
82,232,1
82,154,1
82,748,1
82,44,1
82,512,1
82,82,1
82,36,1
82,384,1
82,441,1
82,755,1
82,385,1
82,29,1
82,11,1
82,759,1
82,211,1
82,761,1
82,317,1
82,212,1
82,13,1
82,765,1
82,463,1
82,767,1
82,160,1
82,654,1
82,308,1
82,162,1
82,626,1
82,42,1
82,102,1
82,775,1
82,776,1
82,347,1
82,778,1
82,126,1
82,482,1
82,781,1
82,97,1
83,783,1
83,784,1
83,100,1
84,338,1
84,787,1
84,788,1
84,515,1
84,61,1
84,284,1
84,210,1
84,13,1
84,794,1
85,53,1
85,725,1
86,362,1
86,550,1
87,13,1
87,286,1
87,157,1
87,802,1
87,803,1
88,804,1
89,131,1
90,482,1
91,71,1
91,72,1
91,109,1
91,810,1
91,811,1
91,89,1
91,303,1
91,814,1
91,308,1
91,162,1
91,124,1
91,626,1
91,819,1
91,95,1
91,821,1
91,778,1
91,823,1
91,327,1
91,263,1
91,19,1
91,827,1
91,784,1
91,508,1
92,830,1
93,740,1
94,13,1
94,833,1
95,140,1
95,835,1
95,836,1
95,837,1
95,838,1
95,277,1
95,840,1
95,584,1
95,245,1
95,382,1
96,449,1
96,317,1
96,13,1
96,847,1
96,416,1
97,232,1
97,850,1
97,851,1
97,852,1
97,853,1
97,854,1
97,855,1
97,90,1
97,857,1
97,170,1
97,7,1
97,860,1
98,19,1
99,862,1
99,333,1
99,864,1
99,865,1
99,866,1
99,585,1
99,868,1
99,65,1
99,870,1
99,871,1
99,626,1
99,313,1
100,27,1
101,486,1
102,458,1
102,100,1
103,12,1
103,13,1
103,42,1
103,103,1
104,371,1
105,358,1
105,884,1
105,721,1
105,196,1
105,139,1
105,197,1
105,889,1
105,890,1
105,891,1
105,657,1
105,337,1
105,894,1
105,895,1
105,409,1
105,729,1
105,898,1
105,899,1
105,64,1
105,901,1
105,902,1
105,903,1
105,904,1
105,66,1
105,906,1
105,104,1
105,908,1
105,377,1
105,910,1
105,594,1
105,912,1
105,913,1
105,190,1
105,205,1
105,916,1
105,917,1
105,744,1
105,919,1
105,237,1
105,921,1
105,27,1
105,923,1
105,257,1
105,810,1
105,350,1
105,206,1
105,382,1
105,929,1
105,930,1
105,301,1
105,434,1
105,77,1
105,606,1
105,385,1
105,759,1
105,303,1
105,116,1
105,939,1
105,216,1
105,160,1
105,306,1
105,654,1
105,308,1
105,833,1
105,946,1
105,947,1
105,714,1
105,480,1
105,255,1
105,951,1
105,19,1
105,953,1
105,7,1
105,98,1
105,103,1
105,508,1
105,679,1
105,416,1
105,100,1
106,342,1
106,6,1
106,14,1
106,88,1
106,89,1
107,917,1
107,530,1
107,921,1
108,482,1
108,21,1
108,971,1
108,972,1
109,262,1
110,974,1
110,278,1
111,976,1
111,827,1
112,347,1
113,42,1
114,255,1
114,981,1
114,126,1
114,983,1
115,28,1
115,985,1
115,315,1
115,987,1
115,606,1
115,282,1
115,512,1
115,162,1
115,117,1
115,531,1
116,358,1
116,197,1
116,333,1
116,837,1
116,58,1
116,552,1
116,340,1
116,517,1
116,241,1
116,108,1
116,1004,1
116,11,1
116,303,1
116,953,1
116,508,1
117,58,1
117,584,1
118,1011,1
118,1012,1
118,1013,1
118,1014,1
118,53,1
118,1016,1
119,515,1
119,28,1
119,451,1
119,714,1
119,263,1
120,1022,1
120,100,1
121,159,1
122,568,1
122,1026,1
123,983,1
123,860,1
123,1029,1
123,100,1
124,642,1
124,53,1
124,118,1
125,736,1
125,266,1
125,429,1
125,1037,1
125,1038,1
126,471,1
127,15,1
127,262,1
127,393,1
128,50,1
128,550,1
128,100,1
129,742,1
129,131,1
129,110,1
129,28,1
129,312,1
130,654,1
130,42,1
130,102,1
130,217,1
131,283,1
131,755,1
131,211,1
131,115,1
131,19,1
131,1060,1
131,508,1
132,1062,1
132,1063,1
132,1064,1
132,375,1
132,130,1
132,290,1
132,131,1
132,299,1
132,28,1
132,207,1
132,437,1
132,384,1
132,761,1
132,1075,1
132,1076,1
132,765,1
132,16,1
132,395,1
132,1080,1
132,308,1
132,1082,1
132,482,1
132,525,1
132,18,1
132,32,1
132,19,1
132,1088,1
132,1089,1
132,99,1
132,100,1
132,1082,1
132,482,1
132,525,1
132,18,1
132,32,1
132,19,1
132,1088,1
132,1089,1
132,99,1
132,100,1
133,1102,1
133,1103,1
133,590,1
134,482,1
134,192,1
134,1029,1
135,551,1
136,152,1
136,461,1
136,1111,1
136,309,1
136,1113,1
136,1114,1
136,255,1
136,981,1
136,983,1
136,172,1
136,1119,1
137,68,1
137,245,1
137,108,1
137,1123,1
137,1124,1
137,70,1
137,1126,1
137,1127,1
137,1128,1
137,597,1
137,205,1
137,923,1
137,693,1
137,1133,1
137,1134,1
137,1135,1
137,9,1
137,1137,1
137,1138,1
137,1139,1
137,1140,1
137,814,1
137,819,1
137,1143,1
137,1144,1
137,1145,1
137,976,1
137,173,1
137,1148,1
137,25,1
137,100,1
138,1151,1
138,729,1
138,296,1
138,1154,1
138,1155,1
138,850,1
138,647,1
138,1076,1
138,85,1
138,479,1
138,1151,1
138,729,1
138,296,1
138,1154,1
138,1155,1
138,850,1
138,647,1
138,1076,1
138,85,1
138,479,1
139,152,1
139,154,1
139,77,1
139,441,1
139,647,1
139,539,1
139,976,1
139,1178,1
140,385,1
140,1180,1
140,853,1
140,451,1
140,1183,1
140,1184,1
140,467,1
140,1186,1
140,1187,1
140,91,1
140,951,1
140,158,1
140,487,1
140,193,1
140,531,1
140,100,1
141,837,1
142,1196,1
143,98,1
144,1012,1
144,362,1
144,337,1
144,241,1
145,921,1
145,1203,1
145,247,1
145,1205,1
145,206,1
145,382,1
145,272,1
145,929,1
145,152,1
145,608,1
145,1212,1
145,512,1
145,10,1
145,1215,1
145,851,1
145,852,1
145,761,1
145,345,1
145,12,1
145,212,1
145,1222,1
145,13,1
145,1224,1
145,85,1
145,15,1
145,1227,1
145,1228,1
145,1229,1
145,286,1
145,167,1
145,157,1
145,399,1
145,391,1
145,951,1
145,1236,1
145,484,1
145,329,1
145,401,1
145,19,1
145,827,1
145,1242,1
145,173,1
145,21,1
145,7,1
145,98,1
145,103,1
145,508,1
145,489,1
145,176,1
145,1251,1
145,1252,1
145,679,1
145,531,1
145,100,1
146,787,1
146,241,1
147,1258,1
147,864,1
147,1260,1
147,50,1
147,550,1
147,1263,1
147,1264,1
147,1265,1
147,241,1
147,75,1
147,434,1
147,44,1
147,214,1
147,463,1
147,303,1
147,794,1
147,1274,1
147,98,1
147,133,1
148,57,1
148,100,1
149,833,1
149,117,1
150,622,1
150,160,1
151,242,1
151,1284,1
151,110,1
151,1286,1
151,1287,1
151,761,1
151,1187,1
151,696,1
152,192,1
153,1292,1
153,759,1
153,1294,1
153,853,1
153,522,1
153,562,1
153,685,1
153,115,1
153,1300,1
153,395,1
153,388,1
153,162,1
153,1304,1
153,475,1
153,1143,1
153,953,1
154,1014,1
154,245,1
155,744,1
155,1311,1
155,1312,1
155,810,1
155,425,1
155,930,1
155,6,1
155,1317,1
155,433,1
155,1319,1
155,77,1
155,384,1
155,450,1
155,258,1
155,455,1
155,85,1
155,15,1
155,1327,1
155,1328,1
155,303,1
155,654,1
155,819,1
155,157,1
155,951,1
155,126,1
155,781,1
155,329,1
155,192,1
155,103,1
155,508,1
155,176,1
155,100,1
156,612,1
156,660,1
156,211,1
156,448,1
156,455,1
156,1229,1
156,161,1
156,312,1
156,263,1
156,192,1
156,103,1
156,489,1
156,133,1
157,1355,1
157,1356,1
157,197,1
157,362,1
157,1359,1
157,293,1
157,550,1
157,1362,1
157,61,1
157,1364,1
157,1365,1
157,736,1
157,580,1
157,370,1
157,241,1
157,906,1
157,1371,1
157,257,1
157,247,1
157,232,1
157,1375,1
157,35,1
157,701,1
157,854,1
157,454,1
157,1327,1
157,463,1
157,160,1
157,42,1
157,1384,1
157,1385,1
157,391,1
157,480,1
157,7,1
157,192,1
157,98,1
157,103,1
157,177,1
157,531,1
158,140,1
158,497,1
158,146,1
158,680,1
158,1398,1
158,552,1
158,1400,1
158,3,1
158,409,1
158,203,1
158,236,1
158,241,1
158,64,1
158,152,1
158,434,1
158,388,1
158,116,1
158,42,1
158,482,1
158,174,1
158,100,1
159,332,1
159,245,1
159,108,1
159,70,1
159,131,1
159,423,1
159,384,1
159,455,1
159,626,1
159,312,1
159,174,1
159,192,1
159,508,1
159,1428,1
160,1429,1
160,450,1
160,1431,1
161,1432,1
161,1433,1
161,1434,1
161,409,1
161,719,1
161,245,1
162,1438,1
163,1356,1
163,245,1
163,100,1
164,241,1
165,211,1
165,13,1
165,30,1
165,463,1
165,947,1
165,103,1
165,416,1
165,100,1
166,1364,1
166,1452,1
166,110,1
166,248,1
166,207,1
166,871,1
166,433,1
166,282,1
166,1459,1
166,761,1
166,317,1
166,455,1
166,214,1
166,463,1
166,1465,1
166,654,1
166,161,1
166,42,1
166,1469,1
166,324,1
166,312,1
166,329,1
166,262,1
166,1474,1
166,7,1
166,192,1
166,1089,1
166,100,1
167,177,1
168,1014,1
169,550,1
169,145,1
169,52,1
169,894,1
169,0,1
169,515,1
169,1487,1
169,830,1
169,1489,1
169,1490,1
169,1491,1
169,946,1
170,568,1
170,912,1
170,919,1
170,804,1
171,615,1
171,450,1
171,1499,1
171,97,1
171,100,1
172,425,1
173,42,1
174,1504,1
174,339,1
175,100,1
176,1123,1
176,110,1
176,207,1
176,100,1
177,263,1
177,172,1
177,1513,1
178,929,1
178,450,1
178,308,1
178,100,1
179,351,1
179,67,1
179,105,1
179,77,1
179,14,1
179,395,1
179,88,1
179,100,1
180,416,1
180,1119,1
181,306,1
181,42,1
181,25,1
182,1531,1
182,55,1
182,59,1
182,1534,1
182,904,1
182,105,1
182,423,1
182,1135,1
182,116,1
182,100,1
183,415,1
183,449,1
183,212,1
183,13,1
183,1545,1
183,386,1
183,1469,1
183,951,1
183,126,1
183,329,1
183,1551,1
183,100,1
184,28,1
184,446,1
185,1555,1
185,405,1
185,1433,1
185,500,1
185,203,1
185,580,1
185,342,1
185,266,1
185,1563,1
185,241,1
185,534,1
185,412,1
185,372,1
185,104,1
185,1569,1
185,419,1
185,105,1
185,108,1
185,1124,1
185,205,1
185,1575,1
185,744,1
185,921,1
185,272,1
185,28,1
185,232,1
185,1581,1
185,154,1
185,9,1
185,34,1
185,210,1
185,1215,1
185,647,1
185,457,1
185,16,1
185,1300,1
185,1591,1
185,252,1
185,162,1
185,1594,1
185,539,1
185,31,1
185,1597,1
185,697,1
185,217,1
185,261,1
185,172,1
185,1602,1
185,953,1
185,1604,1
186,1605,1
187,43,1
187,1607,1
187,46,1
187,198,1
187,199,1
187,528,1
187,363,1
187,1613,1
187,407,1
187,642,1
187,1616,1
187,1260,1
187,1618,1
187,408,1
187,1620,1
187,48,1
187,49,1
187,550,1
187,1624,1
187,837,1
187,0,1
187,1627,1
187,1628,1
187,58,1
187,1630,1
187,1631,1
187,277,1
187,1534,1
187,1634,1
187,1635,1
187,1636,1
187,1637,1
187,1638,1
187,66,1
187,296,1
187,150,1
187,1642,1
187,719,1
187,908,1
187,1645,1
187,590,1
187,1647,1
187,351,1
187,244,1
187,67,1
187,377,1
187,1652,1
187,378,1
187,594,1
187,379,1
187,1656,1
187,419,1
187,130,1
187,1659,1
187,505,1
187,1661,1
187,1662,1
187,151,1
187,71,1
187,744,1
187,921,1
187,1667,1
187,423,1
187,27,1
187,923,1
187,1671,1
187,1286,1
187,561,1
187,1155,1
187,1675,1
187,425,1
187,1677,1
187,206,1
187,1679,1
187,75,1
187,1681,1
187,429,1
187,1133,1
187,1684,1
187,76,1
187,301,1
187,434,1
187,985,1
187,77,1
187,9,1
187,608,1
187,512,1
187,1693,1
187,1694,1
187,1695,1
187,1696,1
187,385,1
187,761,1
187,1499,1
187,212,1
187,1222,1
187,1076,1
187,1703,1
187,1704,1
187,115,1
187,1706,1
187,1300,1
187,1184,1
187,1111,1
187,388,1
187,939,1
187,654,1
187,161,1
187,308,1
187,162,1
187,92,1
187,833,1
187,94,1
187,1719,1
187,1720,1
187,1597,1
187,390,1
187,102,1
187,1724,1
187,480,1
187,255,1
187,126,1
187,482,1
187,781,1
187,261,1
187,262,1
187,1732,1
187,32,1
187,263,1
187,1735,1
187,1736,1
187,1737,1
187,7,1
187,23,1
187,1740,1
187,860,1
187,1742,1
187,98,1
187,103,1
187,176,1
187,1251,1
187,1747,1
187,679,1
187,416,1
187,531,1
187,1604,1
187,100,1
188,853,1
189,732,1
189,734,1
189,830,1
189,1757,1
189,373,1
189,105,1
189,72,1
189,315,1
189,42,1
189,732,1
189,734,1
189,830,1
189,1757,1
189,373,1
189,105,1
189,72,1
189,315,1
189,42,1
190,100,1
191,358,1
192,464,1
193,830,1
193,290,1
193,1328,1
193,781,1
193,416,1
194,386,1
195,241,1
195,1636,1
195,5,1
195,372,1
195,66,1
195,150,1
195,105,1
195,919,1
195,299,1
195,241,1
195,1636,1
195,5,1
195,372,1
195,66,1
195,150,1
195,105,1
195,919,1
195,299,1
196,6,1
197,644,1
197,1801,1
198,64,1
198,1803,1
198,248,1
198,77,1
199,423,1
199,210,1
200,404,1
200,54,1
200,224,1
200,367,1
200,368,1
200,269,1
200,409,1
200,203,1
200,732,1
200,1365,1
200,830,1
200,410,1
200,1820,1
200,1757,1
200,370,1
200,581,1
200,582,1
200,1635,1
200,556,1
200,64,1
200,245,1
200,72,1
200,110,1
200,530,1
200,423,1
200,1833,1
200,561,1
200,74,1
200,75,1
200,1134,1
200,430,1
200,658,1
200,1135,1
200,232,1
200,929,1
200,930,1
200,6,1
200,1317,1
200,433,1
200,1319,1
200,434,1
200,748,1
200,77,1
200,315,1
200,1852,1
200,80,1
200,34,1
200,608,1
200,1856,1
200,1212,1
200,282,1
200,611,1
200,36,1
200,1694,1
200,613,1
200,384,1
200,10,1
200,1287,1
200,385,1
200,445,1
200,1868,1
200,211,1
200,345,1
200,522,1
200,317,1
200,212,1
200,1874,1
200,1875,1
200,84,1
200,1877,1
200,1878,1
200,618,1
200,1880,1
200,455,1
200,1224,1
200,1883,1
200,804,1
200,1885,1
200,85,1
200,620,1
200,1888,1
200,1889,1
200,1890,1
200,1891,1
200,115,1
200,1228,1
200,214,1
200,463,1
200,465,1
200,1229,1
200,470,1
200,1899,1
200,1900,1
200,306,1
200,308,1
200,286,1
200,91,1
200,42,1
200,1906,1
200,166,1
200,1908,1
200,833,1
200,819,1
200,157,1
200,821,1
200,478,1
200,1719,1
200,102,1
200,479,1
200,714,1
200,1274,1
200,951,1
200,126,1
200,311,1
200,327,1
200,158,1
200,18,1
200,263,1
200,1178,1
200,19,1
200,171,1
200,1513,1
200,1602,1
200,393,1
200,1932,1
200,21,1
200,98,1
200,103,1
200,1551,1
200,971,1
200,100,1
201,1939,1
201,1940,1
201,269,1
201,105,1
201,72,1
201,100,1
202,7,1
202,98,1
203,976,1
203,100,1
204,152,1
205,1950,1
205,1012,1
205,370,1
205,108,1
205,1954,1
205,951,1
205,7,1
205,100,1
206,269,1
206,502,1
206,1960,1
206,229,1
206,241,1
206,66,1
206,594,1
206,388,1
206,174,1
207,500,1
207,245,1
207,1212,1
207,1970,1
207,479,1
207,794,1
207,781,1
207,173,1
207,416,1
207,100,1
207,500,1
207,245,1
207,1212,1
207,1970,1
207,479,1
207,794,1
207,781,1
207,173,1
207,416,1
207,100,1
208,277,1
208,110,1
208,871,1
208,985,1
208,249,1
208,317,1
208,1993,1
208,31,1
208,102,1
208,479,1
208,217,1
208,312,1
208,1732,1
208,192,1
208,118,1
209,2002,1
209,680,1
209,744,1
209,13,1
209,458,1
209,463,1
209,98,1
210,2009,1
210,500,1
210,270,1
211,500,1
211,409,1
211,2014,1
211,733,1
211,241,1
211,154,1
211,11,1
211,833,1
211,781,1
211,531,1
211,500,1
211,409,1
211,2014,1
211,733,1
211,241,1
211,154,1
211,11,1
211,833,1
211,781,1
211,531,1
212,2032,1
212,410,1
213,277,1
213,228,1
213,241,1
213,740,1
213,615,1
213,115,1
213,465,1
214,42,1
214,1089,1
215,405,1
215,241,1
216,2045,1
216,49,1
216,550,1
216,54,1
216,740,1
216,92,1
216,531,1
216,100,1
217,340,1
217,2054,1
217,226,1
217,906,1
217,72,1
217,74,1
217,36,1
217,2060,1
217,761,1
217,169,1
217,402,1
217,235,1
218,262,1
218,20,1
218,784,1
218,100,1
219,337,1
220,2070,1
220,200,1
220,732,1
220,241,1
221,14,1
222,13,1
223,1489,1
223,2077,1
223,1634,1
223,240,1
223,2080,1
224,464,1
224,286,1
224,92,1
224,833,1
224,174,1
225,384,1
225,2087,1
225,1889,1
225,462,1
225,161,1
225,308,1
226,370,1
226,257,1
226,13,1
227,92,1
227,42,1
227,166,1
227,976,1
227,263,1
227,1742,1
228,375,1
228,150,1
228,719,1
228,689,1
228,1371,1
228,105,1
228,69,1
228,1123,1
228,13,1
228,1874,1
228,85,1
228,821,1
229,2113,1
229,105,1
229,110,1
229,315,1
229,29,1
229,14,1
229,454,1
229,214,1
229,89,1
229,30,1
229,654,1
229,1082,1
229,1187,1
229,42,1
229,309,1
229,475,1
229,95,1
229,539,1
229,656,1
229,31,1
229,169,1
229,778,1
229,1144,1
229,158,1
229,262,1
229,172,1
229,2139,1
229,173,1
229,7,1
229,23,1
229,133,1
229,1428,1
229,416,1
229,1604,1
229,100,1
230,2148,1
231,930,1
231,249,1
231,212,1
231,1022,1
231,191,1
231,2154,1
231,1704,1
231,1139,1
231,115,1
231,622,1
231,464,1
231,1229,1
231,2161,1
231,2162,1
231,2163,1
231,2164,1
231,833,1
231,157,1
231,479,1
231,1114,1
231,1274,1
231,346,1
231,983,1
231,261,1
231,312,1
231,19,1
231,1737,1
231,7,1
231,784,1
231,1742,1
231,118,1
231,98,1
231,103,1
231,489,1
231,176,1
231,177,1
231,1029,1
231,1747,1
231,1252,1
231,1428,1
231,416,1
231,531,1
231,696,1
231,1119,1
231,100,1
232,363,1
232,725,1
232,418,1
232,412,1
232,66,1
232,2199,1
232,1371,1
232,505,1
232,2202,1
232,919,1
232,232,1
232,315,1
232,384,1
232,278,1
232,620,1
232,252,1
232,160,1
232,42,1
232,329,1
232,174,1
232,100,1
233,2215,1
233,505,1
233,2217,1
233,683,1
234,681,1
234,2220,1
235,42,1
236,202,1
236,2223,1
236,290,1
236,164,1
236,482,1
236,327,1
236,631,1
236,1513,1
236,696,1
237,607,1
237,13,1
237,306,1
237,164,1
237,1385,1
237,391,1
237,1143,1
237,482,1
237,217,1
237,100,1
237,607,1
237,13,1
237,306,1
237,164,1
237,1385,1
237,391,1
237,1143,1
237,482,1
237,217,1
237,100,1
238,1014,1
238,1661,1
238,245,1
238,606,1
238,162,1
238,347,1
238,1145,1
238,531,1
239,2259,1
239,590,1
239,2261,1
239,1004,1
239,603,1
239,2264,1
239,1319,1
239,36,1
239,2267,1
239,2268,1
239,2269,1
239,2270,1
239,1384,1
239,2272,1
239,2273,1
